2025-02-19 10:02:48,663 INFO  Logger.cs: 70 - 
2025-02-19 19:40:46,440 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:40:53,274 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:40:55,192 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:41:34,454 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:41:39,416 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:41:44,402 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:41:48,872 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:41:53,891 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:10,089 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:12,073 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:15,902 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:38,491 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:41,113 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:42:51,063 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-02-19 19:42:51,306 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-02-19 19:42:51,534 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link1 failed
2025-02-19 19:42:51,539 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2025-02-19 19:42:51,543 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2025-02-19 19:42:51,544 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-02-19 19:42:51,544 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-02-19 19:42:51,545 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-02-19 19:42:51,765 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2025-02-19 19:42:51,768 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-02-19 19:42:51,769 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-02-19 19:42:51,769 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-02-19 19:42:51,774 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-02-19 19:42:51,965 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2025-02-19 19:42:51,969 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2025-02-19 19:42:51,969 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2025-02-19 19:42:51,970 INFO  ExportHelperExtension.cs: 1402 - Fixing 29
2025-02-19 19:42:51,970 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-02-19 19:42:51,970 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-02-19 19:42:51,970 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-02-19 19:42:52,183 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-02-19 19:42:52,183 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-02-19 19:42:52,184 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-02-19 19:42:52,184 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-02-19 19:42:52,184 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 29
2025-02-19 19:42:52,185 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-02-19 19:42:52,408 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2025-02-19 19:42:52,582 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from xsm的机械臂
2025-02-19 19:42:52,588 INFO  ExportHelperExtension.cs: 1136 - Found 47 in xsm的机械臂
2025-02-19 19:42:52,588 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in xsm的机械臂
2025-02-19 19:42:52,588 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 19:42:52,588 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-02-19 19:42:52,589 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 2-1
2025-02-19 19:42:52,589 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 2-1
2025-02-19 19:42:52,589 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 2-1
2025-02-19 19:42:52,590 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 1-1
2025-02-19 19:42:52,590 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 1-1
2025-02-19 19:42:52,590 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 1-1
2025-02-19 19:42:52,591 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 3-1
2025-02-19 19:42:52,591 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 3-1
2025-02-19 19:42:52,591 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 3-1
2025-02-19 19:42:52,592 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 4-1
2025-02-19 19:42:52,592 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 4-1
2025-02-19 19:42:52,592 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 4-1
2025-02-19 19:42:52,593 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from xsm的机械臂
2025-02-19 19:42:52,593 INFO  ExportHelperExtension.cs: 1136 - Found 47 in xsm的机械臂
2025-02-19 19:42:52,593 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in xsm的机械臂
2025-02-19 19:42:52,593 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-02-19 19:42:52,594 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2025-02-19 19:42:52,594 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 2-1
2025-02-19 19:42:52,594 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 2-1
2025-02-19 19:42:52,595 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 2-1
2025-02-19 19:42:52,595 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 1-1
2025-02-19 19:42:52,595 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 1-1
2025-02-19 19:42:52,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 1-1
2025-02-19 19:42:52,596 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 3-1
2025-02-19 19:42:52,596 INFO  ExportHelperExtension.cs: 1136 - Found 29 in 3-1
2025-02-19 19:42:52,596 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 3-1
2025-02-19 19:42:52,597 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 4-1
2025-02-19 19:42:52,597 INFO  ExportHelperExtension.cs: 1136 - Found 31 in 4-1
2025-02-19 19:42:52,597 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 4-1
2025-02-19 19:42:52,661 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-02-19 19:46:43,838 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2025-02-19 19:46:43,843 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
